,OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice,Weight_Numeric
1707,REC-461096,8348,Fruit & Oat Bakes apple,Unknown,210 g,"France, en:united-kingdom",2024-10-25,11.8,210.0
1708,REC-689540,14734,Walkers Salt & Vinegar crisps 6 Pack - OUTER PACKAGING ONLY,Walkers,6 x 25 g,"France, en:united-kingdom",2025-08-29,9.89,6.0
1710,REC-819471,5267,Urban Fruit Snack Pack Strawberry,smashing strawberry,35g,"France, en:united-kingdom",2024-09-07,23.99,35.0
1711,REC-404392,13108,Start,saïda,250 g,"France,Tunisie",2024-04-30,22.71,250.0
1712,REC-589532,8496,Kit Kat 2 Finger Milk Chocolate Biscuit Bars,Nestlé,,"France,Royaume-Uni",2024-07-31,19.8,
1713,REC-592505,6087,Milka au lait du pays alpin,Milka,3 x 100g,France,2025-08-02,11.41,3.0
1714,REC-388107,14151,Crackers cereali antichi,Misura,350g,"France,Italie",2025-05-19,24.15,350.0
1715,REC-221970,11259,Lindor Lait,Unknown,337 g,"France,Allemagne",2025-01-24,11.28,337.0
1716,REC-717375,14227,Tortilla Nachips,Unknown,300g e,"France, en:united-kingdom",2025-08-16,10.0,300.0
1717,REC-648523,12637,Chocolate negro 82%,Valor,170 g,"France,Spain",2025-03-20,1.11,170.0
1718,REC-405076,7744,Twins chocolate,Gullón,42g,"Algeria,France,Spain, en:morocco",2024-02-09,1.61,42.0
1719,REC-922293,13136,La Galette gourmande chocolat noir,St Michel,121 g,"France,Morocco",2026-01-11,11.27,121.0
1720,REC-318216,7278,Tacos,"fritosa,",20g,"Maroc, en:morocco",2025-03-05,17.78,20.0
1721,REC-722710,14090,Conikos Goût Chili,"Conikos,LeaderFood",30g,Morocco,2024-08-03,14.61,30.0
1722,REC-199530,7276,Oat cookies milk chocolate,"Sondey,Lidl",,"Bulgaria,France,Czech Republic",2024-10-01,5.01,
1723,REC-709097,6887,Gluten Free Oaties Syrupy & Crumbly,Unknown,160g,United Kingdom,2024-06-30,10.04,160.0
1724,REC-590297,8041,Protein Bar - Muscle Mass - Caramel Cookie Flavor,Unknown,60 gram,France,2024-10-18,24.39,60.0
1725,REC-408468,13382,Tvarohová tyčinka Protein,"Milbona, Pilos",40g,"Horvátország,Németország,Litvánia,Magyarország",2025-10-01,19.68,40.0
1726,REC-264084,10268,Lays paprika,Unknown,,"Belgium, en:netherlands",2025-11-07,9.61,
1727,REC-707308,13091,maltesers,Maltesers,102g,United Kingdom,2024-02-26,21.72,102.0
1728,REC-927863,9963,Strawberry,Unknown,,"Bosnia and Herzegovina, Bulgaria, Croatia, Montenegro, Romania, Serbia, Slovenia, en:morocco",2025-12-11,7.04,
1729,REC-188356,11678,Cranberries dried & sweetened,Alesto,250 g e,"France, en:romania",2024-04-14,8.58,250.0
1731,REC-802461,11965,Rye Sourdough Crackers,M&S,130g,en:United Kingdom,2024-10-03,16.14,130.0
1732,REC-938306,5758,CRACKS,Unknown,,en:ma,2024-09-21,8.72,
1733,REC-211192,10673,Brioche Pépites de Chocolat,PITCH,300 g,France,2024-05-03,14.3,300.0
1734,REC-712813,7216,Crunchy Chocolat 🍫 au Lait 🥛🐄,Nature Valley,8 x 20 g,"France,Poland",2025-04-23,23.87,8.0
1735,REC-300048,11972,Lentil Chips,Snackrite,5 x 15g,en:gb,2025-09-01,15.36,5.0
1736,REC-301338,12076,Privolat,Misura,,en:it,2025-03-01,14.01,
1737,REC-148012,10565,"Protein Peanut, Chocolate & Berries",Nature Valley,,"Francia,España,Reino Unido",2024-04-05,8.07,
1738,REC-942276,10937,Zartes Blätterteiggebäck,Sondey,100 g,"Germany,France",2025-01-29,14.11,100.0
1739,REC-434443,7467,Patatas Fritas Extra Crunch,Hacendado,150 g,"Portugal,España",2025-08-10,6.63,150.0
1740,REC-888507,8745,Chips de lentilles,Vico,85 g,France,2025-08-02,2.92,85.0
1742,REC-196930,10252,"Protein Peanuts, Almonds &amp; Salted Caramel Fruit &am",Eat Natural,40 gram,United Kingdom,2024-08-15,19.68,40.0
1745,REC-926063,7057,Gâche tranchée pur beurre 400g,La Boulangère,400 g,France,2024-09-06,6.39,400.0
1746,REC-562451,12630,Aussie Bites,Universal Bakery,30 oz,"Canada,United States",2025-05-21,8.61,30.0
1747,REC-117941,9141,Schokobutterkeks Zartbitter,Unknown,125g,"Finland,Frankrijk,Duitsland,Italië,Nederland,Verenigd Koninkrijk",2025-04-15,15.71,125.0
1748,REC-259952,12952,Lindt chocolate negro Limon con Gengibre con amandes,Lindt&Sprüngli,100 g,"France,Allemagne,Maroc,Pays-Bas,Suisse",2024-09-09,9.94,100.0
1749,REC-231257,11364,Biscuit Crousti Pause choco noisette ss gluten,Gerblé,125 g,France,2025-03-18,17.46,125.0
1750,REC-294681,5507,"Biscuits Galettes pur beurre bio , 125g","U,U Bio",125 g,France,2024-10-25,18.35,125.0
1751,REC-809928,9255,Biscuits bio épeautre et sésames paquet de 150g,"U, U Bio",,France,2024-07-09,3.62,
1752,REC-876279,12166,Croissants,"Brioche Pasquier,Pasquier",320 g,France,2025-12-13,23.42,320.0
1753,REC-755308,9720,Pains au chocolat format familial,Brioche Pasquier,720 g,"France,Suisse",2024-04-14,18.12,720.0
1754,REC-615123,14598,Curly Donuts,Vico,100g,France,2024-03-20,17.69,100.0
1755,REC-840145,13002,Chips de lentilles aux petits oignons,Jardin bio,50 g,France,2025-05-20,1.4,50.0
1756,REC-784546,6826,Brossard - mini brownie choco pepites,Brossard,240 g 8 × 30 g =,"Frankreich, Schweiz, Germany",2026-01-17,15.66,240.0
1758,REC-666118,8053,Pain d'épices,"Jardin Bio, Jardin biologique, LEA Nature",300 g,"France,Réunion",2024-12-12,17.39,300.0
1759,REC-675310,5295,Merci : Milk Chocolate синий смотка,"Merci, Storck",250g,"Болгария,Франция,Германия,Венгрия,Румыния,Швейцария,Россия",2024-08-21,11.92,250.0
1760,REC-246477,14773,Puffreis mit Schokolade,NIPPON,200g,"France,Allemagne,Italie,Suisse",2024-06-06,7.63,200.0
1761,REC-624042,14013,Cream Crackers Crispy Crackers,Jacob's,200 g,"França,Alemanha,Portugal,Espanha",2024-12-22,9.96,200.0
1762,REC-266711,6408,Cheese & Onion,Pringles,165 g,"Croatia, France, Romania, en:morocco",2024-04-15,9.57,165.0
1763,REC-287637,11759,Cacao & Almond Oat Bar,Deliciously Ella,50g,"France, en:united-kingdom",2024-10-07,10.59,50.0
1764,REC-911612,5751,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus,450 g,"France, en:lu",2025-06-23,14.63,450.0
1765,REC-722495,13275,Galette senior,Bimo,,Algérie,2024-06-27,8.69,
1766,REC-281338,8612,L'Original Lait,"Côte d'Or,Mondelez",300 g (3 * 100 g e),France,2025-11-22,21.75,300.0
1768,REC-213299,5486,CRUNCH (lot de 2),"Nestlé, Crunch",200 g,France,2026-01-18,16.92,200.0
1769,REC-166854,14439,Kinder Schokolade,Kinder,300 g,"Austria, Belgium, France, Germany, Italy, Switzerland, en:bulgaria",2024-03-10,24.79,300.0
1770,REC-499463,6980,Mix Max,Balconi,350 g (10 x 35 g),"Australia, Canada, France, Germany, en:morocco",2024-12-03,18.42,350.0
1771,REC-528478,5190,ColCuore,Galbusera,300 g,"Francia,Italia",2024-05-23,16.81,300.0
1772,REC-545836,14539,Kaskys,Tosfrit,40g,"France, en:morocco",2024-03-16,12.06,40.0
1773,REC-475712,11474,TostaRica Choco Guay,Unknown,,"Francia,Marruecos,España",2024-07-18,4.17,
1774,REC-960157,9215,Scottish Seeded Oatcakes,Rivercote,250g,France,2025-02-25,20.68,250.0
1775,REC-486028,10205,Protein Bar Muscle Mass,Unknown,,"en:france,en:belgium",2024-09-12,9.7,
1776,REC-372031,13167,Noix de cajou salées,snacks of the world,150 g,"France, en:morocco",2024-04-08,16.67,150.0
1777,REC-512536,6306,Smart Price Lightly Salted Tortilla Chips,Asda,180g,United Kingdom,2024-02-18,5.69,180.0
1778,REC-828165,9006,Leader chips sel,Leader food,,en:Morocco,2024-07-17,4.43,
1779,REC-887070,6548,CereAlé Noisette,Unknown,204 g,France,2024-11-08,6.61,204.0
1780,REC-109915,12350,Cookilate,Florbú,,"Marruecos,España",2024-12-24,13.91,
1781,REC-317779,10106,KINGSIZE PEANUTS Salted,Snacks of The World,375 g,"Belgium, France, Germany, Poland, en:morocco",2025-02-12,11.05,375.0
1782,REC-822511,8288,Knoppers,Storck,,"Romania, en:morocco",2025-06-18,22.68,
1784,REC-474884,11263,Beignet chocolat noisette x 6,Brioche Pasquier,270 g,France,2025-05-31,7.82,270.0
1785,REC-530633,10668,Dark Chocolate Gingers,Border,150 g,"Royaume-Uni,en:united-kingdom",2024-03-22,20.47,150.0
1786,REC-565108,5838,Oatcakes,Asda,250g,United Kingdom,2025-11-04,1.9,250.0
1787,REC-834522,11391,Lindor noir 70%,"Lindt, Lindt & Sprüngli",,France,2025-04-04,5.94,
1788,REC-374089,10854,Crinkle Cut Sea Salt & Chardonnay Vinegar Hand Cooked Crisps,Tesco,,en:gb,2024-08-14,8.57,
1790,REC-184966,13867,Noir extra fondant,Lindt,100 g,"France,Taiwan",2024-09-26,18.7,100.0
1792,REC-569488,7725,Crispy Biscuit Slices,McVitie's,174g,en:gb,2024-09-23,10.1,174.0
1793,REC-169626,11356,Cocoa sandwich biscuits with vanilla flavoured crème filling,Tower Gate,,"Чехия,Франция,Германия,Италия,Обединено кралство Великобритания и Северна Ирландия,България",2025-06-20,18.8,
1795,REC-331462,11555,Savoiardi,Schär,200 g,France,2024-03-23,16.77,200.0
1796,REC-627101,5903,Original Stapelchips,Snack Day,170 g,"França,Espanha",2025-10-16,24.99,170.0
1797,REC-433103,8611,Cacahuètes grillées à sec,Alesto,150g,France,2024-11-21,5.14,150.0
1798,REC-101499,5263,Grany Chocolat 5 céréales,Unknown,"208 g (10x20,8 g)",France,2025-06-01,16.07,208.0
1799,REC-742367,11642,Sticks d'Alsace 200g,Dr. Oetker,200 g,France,2025-04-02,1.13,200.0
1800,REC-894827,10123,Special K - Céréales chocolat noir,Kellogg's,21.5 gram,"Belgium,France,Switzerland",2025-03-30,20.49,21.5
1801,REC-647064,5509,Biscuits son d'avoine,Gerblé,,"France,Suisse",2025-12-03,22.38,
1802,REC-812771,5428,Biscuit fondant choco lait,Gerblé,126 g,Francia,2025-09-05,17.1,126.0
1804,REC-464831,9546,Galettes Bretonnes Spécialité de Pont-Aven au beurre,Reflets de France,,"France,Italy,Spain",2024-02-08,19.13,
1805,REC-383525,9827,Chocolat noir dégustation 72% de cacao Tablette de 100g,U,100 g,France,2025-08-12,3.03,100.0
1806,REC-732567,14281,Chips paysanne nature,U,,France,2024-05-10,12.18,
1807,REC-423178,12254,Chocolat noir à pâtisser Tablette de 200g,U,200 g,France,2025-03-22,16.7,200.0
1808,REC-365837,10357,Brioche Tressée Tranchée Nature,Brioche Pasquier,500 g,France,2025-03-28,13.34,500.0
1809,REC-874145,6418,Mon taboulé au poulet à la ciboulette,Unknown,500 g,"France,en:france",2024-07-15,10.84,500.0
1810,REC-673640,6439,Crêpe Dentelle Chocolat au lait,Unknown,90 g,"Ranska,Sveitsi,Suomi",2025-05-01,1.62,90.0
1811,REC-245644,13760,Chips lentilles,"Jardin Bio étic,Jardin bio,Léa Nature",,France,2024-05-10,23.93,
1812,REC-694391,10758,Chips les natures craquantes,Bret's,250g,France,2025-12-23,2.25,250.0
1813,REC-348151,7037,"Sablés au beurre, amandes et citron","Carrefour BIO, Carrefour",200 g,"Belgique,France",2024-11-17,8.06,200.0
1814,REC-699551,10641,Stylesse Chocolat Noir,Carrefour,300 g,"France,Italie,Maroc,Pologne,Espagne",2024-06-12,4.33,300.0
1815,REC-831048,7204,Cacahuètes Grillées et Salées,"Marque Repère, Tokapi",500 g,France,2024-10-18,2.54,500.0
1816,REC-649653,13376,Chips nature Maxi Format,"Marque Repère, Pom' Lisse, Pom'Lisse",,France,2024-05-23,12.54,
1817,REC-939057,6148,280G MICHOKO NOIR,La Pie Qui Chante,280 g,Francia,2025-04-05,24.17,280.0
1819,REC-752927,10694,Kinder Pingui Schoko 4er-Packung,Ferrero,120 g,"Belgique,France,Allemagne,Italie,Suisse,Royaume-Uni",2024-11-02,4.87,120.0
1820,REC-444881,11235,"Veggie Straws - With Kale, Tomato & Spinach",Eat Real,113g,"France,Germany,United Kingdom",2024-12-08,1.52,113.0
1822,REC-619927,13487,Belgian Chocolate Guylian Seashells,Unknown,250g,"Australia, Austria, Belgium, France, Switzerland, en:united-kingdom",2024-03-26,8.95,250.0
1823,REC-261498,10571,chocolat noir uganda,Cachet,,"Belgium,France",2024-03-07,12.94,
1824,REC-968580,10620,Biscuit Fourré à la crème goût chocolat,Kif,130 g,"France,Tunisie",2026-01-16,11.39,130.0
1825,REC-161923,7368,Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks",190g,"Austria,Belgium,Germany,Netherlands,Switzerland",2025-05-06,6.79,190.0
1826,REC-323873,13205,Creme Egg,Cadbury,200g,"France,United States,United Kingdom",2024-07-27,13.77,200.0
1827,REC-817350,7570,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,,"Belgique,Danemark,Finlande,France,Grèce,Irlande,Italie,Maroc,Pays-Bas,Norvège,Suède,Royaume-Uni",2025-03-25,8.64,
1828,REC-285293,12488,Lindor Assorted Chocolate Truffles Box,"Lindt, Lindt & Sprüngli, Lindor",200g,United Kingdom,2024-12-06,6.55,200.0
1829,REC-312217,11754,Dulcesol snack cacao,Gateau,,"France,Maroc,en:morocco",2025-11-18,10.15,
1831,REC-517930,11151,Lays Classics Salted 20rs,Lay's,,Inde,2025-05-01,6.63,
1832,REC-661881,13249,Novellini,Italiamo,350 g,Switzerland,2025-10-11,15.93,350.0
1833,REC-502336,5314,Coconut & Chia Oat Biscuits imp,Nairn's,200 g,en:GB,2026-01-13,8.82,200.0
1834,REC-832319,5647,CréXy,Unknown,,"Senegal, en:morocco",2025-03-08,14.78,
1835,REC-803423,10754,Salt & Shake Potato Crisps,Walkers,24 g,en:gb,2025-06-24,2.17,24.0
1836,REC-234551,11802,Pains au lait,Brioches Fonteneau,280 g (8 x 35 g),France,2025-05-05,12.0,280.0
1837,REC-425941,7480,Thins Cheddar & Pepper,Savour Bakes,125 g,en:gb,2024-06-17,11.23,125.0
1838,REC-133406,9705,All Natural Nut Bar,2KEEP,3 x 30 g,France,2025-11-28,21.12,3.0
1839,REC-834815,12827,Gianduja Noir Éclats de Noisettes,Ethiquable,100 g,France,2024-06-19,4.2,100.0
1840,REC-328296,9151,APPLIES + BLUEBERRIES MINI FRUIT BAR,That's it.,480g,United States,2024-03-04,19.62,480.0
1841,REC-988381,5604,85% cacao collection,Trapa,85 g,"Spain, en:morocco",2025-08-09,19.42,85.0
1842,REC-496103,10133,Nachos Tex-Mex,Hacendado,150g,Spain,2025-06-10,6.78,150.0
1843,REC-125764,13073,Organic Peruvian 70% cocoa dark chocolate,Unknown,,United Kingdom,2025-08-26,3.93,
1844,REC-597052,11199,Pistachios Roasted & Salted,Alesto,500 g,"Italy, en:romania",2024-03-06,13.27,500.0
1845,REC-758907,9333,Chocolat 100% République Dominicaine,Unknown,,France,2024-10-20,13.54,
1846,REC-485097,12291,Salt And Vinegar Flavour Peanuts,KP,225 grams,en:United Kingdom,2025-05-08,23.78,225.0
1847,REC-114225,13553,Chips paysanne nature,Carrefour,150 g,France,2024-04-09,4.21,150.0
1848,REC-466727,9459,merendina double choco 36g,bimo,36 g,en:ma,2024-10-04,12.5,36.0
1849,REC-275066,8945,Almond Flour Crackers Fine Ground Sea Salt,Simple Mills,2 x 10 oz,"United States, World",2024-08-15,9.78,2.0
1850,REC-830505,8833,All Butter Shortbread Fingers,Morrisons,210 g,en:gb,2024-03-08,19.31,210.0
1851,REC-806107,14345,La madelein coeur chocolat,Bonne Maman,,France,2024-07-08,14.69,
1852,REC-123390,7316,Bonbons aux plantes des Alpes suisses Cassis,Ricola,50 g,France,2025-10-02,23.58,50.0
1853,REC-214055,12736,NOIR 80% Cacao Equateur,Carrefour BIO,100 g,"France, en:morocco, Italie, Espagne",2025-08-02,21.92,100.0
1854,REC-298530,10033,Guet Apens,"LU, Mondelez",105 g,France,2025-01-14,4.58,105.0
1855,REC-866392,5921,Protein cookie,Bodymass,75 g,France,2024-11-18,5.92,75.0
1856,REC-742480,9024,"Snack balls figues, graines de chia, noix",Vemondo,144g e,"France, Germany, en:austria",2024-05-07,11.58,144.0
1857,REC-545649,11120,Lightly salted hand cooked potato crisps,Lidl,150 g,en:gb,2024-10-21,19.3,150.0
1858,REC-941169,5375,Ancora Uno Frolla con Cioccolato in pezzi,Tremarie,360 g,"France, en:italy",2025-11-01,20.79,360.0
1859,REC-997813,11181,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose,"Mars GmbH,Wrigleys",,Deutschland,2025-03-30,4.01,
1860,REC-271656,9802,Jaffa cakes,"McVitie's,McVities",,"Ireland,United Kingdom",2025-08-06,7.5,
1861,REC-255667,10300,Doritos saveur Barbecue,Doritos,160,en:fr,2024-03-02,7.65,160.0
1862,REC-567322,14775,Vollmilch extra cremig 30%,"J.D. Gross, Lidl",125 g,"France, Germany, en:united-kingdom",2024-10-18,15.19,125.0
1863,REC-182393,13278,Takis Queso Volcano 100g,"Barcel, Takis",,"Germany, Ireland, en:france",2024-11-24,11.44,
1864,REC-100659,7767,Bio biscuits à l'avoine,Sondey,200g,France,2025-07-26,22.79,200.0
1865,REC-824368,13005,High protein milk chocolate crisp,Fincarre,90g,"Netherlands, Romania, en:united-kingdom",2024-12-16,18.56,90.0
1866,REC-296278,5447,Celebrations,Mars Foods,550 g,"Morocco,United Kingdom",2024-12-04,2.36,550.0
1868,REC-595991,6850,Goldfish,Pepperidge Farm,6.6 oz (187 g),"France,Mexico,United States",2024-12-20,3.5,6.6
1869,REC-356909,14164,Peanut Butter Dark Chocolate Chewy Bar,Nature Valley,40 g,"France,États-Unis",2024-10-26,17.3,40.0
1870,REC-741800,13308,Blueberry,RXBAR,52 g,United States,2026-01-12,21.58,52.0
1871,REC-402605,13368,Pains d'épices chocolat noir,"Aachener Zucker und Backwaren Paul Schaeffer, Favorina, Lidl",,"Allemagne,France",2024-07-28,4.65,
1872,REC-878739,14063,Madeleines,"Délices de Kerloch, Sondey",500 g,"France,en:france",2025-06-28,2.25,500.0
1874,REC-856664,7265,Chocolat noir à la pointe de sel,J.D. Gross,125 g,"República Checa,França,Espanha,Portugal",2025-11-13,5.12,125.0
1875,REC-226531,6538,Pains au chocolat,Maitre Jean Pierre,450 g,France,2024-08-27,12.56,450.0
1876,REC-315687,10253,Pockitos Chocolat au lait,"Lu,Mondelez,Pépito",295 g,"France,La Réunion",2025-07-02,15.03,295.0
1877,REC-197124,6049,Box Best of,"Belin, Mondelez France, Mondelez International",205 g,"France,Switzerland",2025-01-11,20.44,205.0
1878,REC-720028,5182,Création Praliné feuilleté,Lindt,150 g,Francia,2025-06-14,16.17,150.0
1880,REC-776509,10829,Mao Croqui,Haribo,,France,2024-09-29,22.91,
1882,REC-700054,11108,Lay's 3D's Bugles goût cacahuète,Lay's,85 g,Frankrijk,2025-01-31,6.5,85.0
1883,REC-414510,6009,Bénénuts cacahuètes grillées & salées,Bénénuts,,"France,États-Unis",2024-09-24,1.16,
1884,REC-532694,7920,"Gerblé - Sugar Free Orange Chocolate Chip Shortbread, 132g (4.7oz)",Gerblé,100 g,France,2025-11-15,8.14,100.0
1886,REC-535318,11744,Le Veggie Snack poppé aux légumes,Too Good,85 g,France,2025-11-18,14.16,85.0
1887,REC-814183,13433,Madeleines extra moelleuses,Unknown,400 g e (16 * 25 g),France,2025-05-01,6.24,400.0
1888,REC-183927,6897,Quatre-Quarts pur beurre,Ker Cadélac,500 g,Francia,2025-12-01,7.14,500.0
1890,REC-492841,10931,8 pains au chocolat,Carrefour,360 g,France,2025-07-29,7.21,360.0
1891,REC-905371,7755,Tortillas chips nature,Carrefour,,"Frankrijk,Italië,Polen,Roemenië,Spanje",2024-08-21,18.61,
1894,REC-122946,5119,Vico pop corn baff caramel,Unknown,100 g,France,2025-05-03,4.12,100.0
1895,REC-426186,7246,Mars glacé,Mars,250.8 g (6 × 41.8 g) e,"Bélgica,Francia,Alemania,Suiza",2025-05-27,13.17,250.8
1896,REC-750895,10059,Walkers Cheese & Onion Crisps 6pk,Walkers,6pk,United Kingdom,2025-10-06,24.93,6.0
1897,REC-975007,14456,Almond & Apricot Bars,Eat Natural,3 x 50g,"Belgium,France,United Kingdom",2025-10-25,8.68,3.0
1898,REC-881009,9326,Twirl Chocolate Bar,Cadbury,,"France, United States, en:united-kingdom",2025-10-12,20.12,
1899,REC-592773,13959,OATIES,TESCO,,"France, United Kingdom, en:ireland",2025-08-13,21.3,
1900,REC-858419,8694,Pringles Cheese & onion,PRINGLES,165g,"France,Allemagne,Martinique,Maroc,Espagne",2026-01-28,21.03,165.0
1901,REC-293786,9063,Love corn smoked bbq imp,Love Corn,45g,"France, en:united-kingdom",2025-05-13,14.3,45.0
1903,REC-960640,6302,180G C OR LT RAISIN NOISET,Côte d'Or,180 gr,France,2024-08-27,18.1,180.0
1904,REC-556090,5071,Dairy Milk,Cadbury,110 gram,"France, United States, en:united-kingdom",2024-08-05,1.34,110.0
1905,REC-896689,10023,Brioss,Kinder,,"Francia,Italia,Svizzera",2025-05-22,14.76,
1907,REC-955170,9514,Vitalday Crocant Chocolate,Gullón,280 g,"Portugal,España",2024-03-30,24.54,280.0
1909,REC-950203,12120,Barritas muesli chocolate,Hacendado,138 g,Spain,2025-03-30,17.87,138.0
1910,REC-834363,8967,Garlic bread,BECKY'S,150 g,"France,Czech Republic",2025-12-16,21.7,150.0
1912,REC-127214,13611,Tentation,Aiguebelle,100g,"France,Morocco",2025-03-01,17.34,100.0
1913,REC-916183,10405,Barrette arachidi e cioccolato al latte,crownfield,"96 g, 4 barres de 24 g","France,Spain",2024-06-21,21.34,96.0
1914,REC-314017,5730,Chips,Unknown,,"France, Spain, en:morocco",2024-03-14,16.16,
1915,REC-231756,7090,WR Shortbread Fingers 200g,Unknown,200 g,"France,United Kingdom",2024-03-01,4.18,200.0
1916,REC-134748,11048,Organic Oatmeal Dark Chocolate,Unknown,22 oz,United States,2024-03-09,10.21,22.0
1917,REC-457256,6237,Sea Salt Chocolate,Moser Roth Aldi,,United Kingdom,2024-05-31,7.82,
1918,REC-949000,9092,Dark & Salted Caramel Vegan Chocolate,raw halo,7ชิ้น,en:gb,2024-12-11,7.54,7.0
1919,REC-109016,8773,Bonbons aux plantes,Ricola,50 g,France,2025-04-24,17.16,50.0
1920,REC-842658,5290,Leader chips,Unknown,,en:ma,2025-01-27,7.63,
1922,REC-882957,7169,Apple & Cinnamon Porridge Oat Bars,"Crownfield, Lidl",,United Kingdom,2024-02-10,12.51,
1923,REC-618241,11518,briochettes aux pépites de chocolat au lait,maître Jean Pierre,500 g,France,2024-07-30,9.83,500.0
1924,REC-281837,11573,ALL BUTTER CROISSANTS,taste THE DIFFERENCE,,United Kingdom,2024-10-17,17.11,
1925,REC-153948,10919,avoine chocolat,"Karéléa, Léa Nature",150 g,France,2024-05-17,3.86,150.0
1926,REC-116839,13509,Giant buttons,Montezuma’s,,en:United Kingdom,2025-09-04,9.88,
